id,timestamp,x_coord,y_coord,target_class,detection_confidence,sensor_id
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 00:30:00,8686.500325378234,689.015482134203,light_vehicle,0.7619939793652705,radar-1
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 00:30:00,3544.7909145544795,9194.606931835282,civilian,0.7611171045654451,thermal-3
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 00:30:00,4819.07992038833,3003.9955505851904,infantry,0.7710189968553464,thermal-3
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 00:30:00,6179.829198362308,6058.751206172469,heavy_vehicle,0.9162498885784827,thermal-3
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 00:30:00,5870.230653053606,1678.2932094184464,heavy_vehicle,0.7396453452112247,camera-2
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 00:45:00,9971.284178793478,9130.120635669502,infantry,0.7166481314581794,thermal-3
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 00:45:00,4667.004283222343,699.8076177064631,uav,0.756962040673721,thermal-3
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 00:45:00,4890.288070635792,3034.5586903861304,civilian,0.9956360894480856,camera-2
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 00:45:00,3149.192100966324,6419.839268572689,civilian,0.7899943156472901,radar-1
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 00:45:00,3157.5961164455234,6408.605142633613,infantry,0.9550012611314618,camera-2
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 00:45:00,1473.4477442329621,6497.179227131102,infantry,0.8509412651685246,thermal-3
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 00:45:00,764.7492788819081,5604.814133531068,heavy_vehicle,0.8521686328202547,camera-2
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 00:45:00,3189.10851874929,6487.961480183819,heavy_vehicle,0.7160265291379848,thermal-3
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 00:45:00,3052.0683253341886,1981.7331788029942,light_vehicle,0.9305865738699546,radar-1
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 00:45:00,3097.2501647178096,1967.6072854512427,light_vehicle,0.8296007644103065,thermal-3
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 00:45:00,4856.68912660079,2963.7023091639744,infantry,0.7127714488780255,drone-4
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 00:45:00,5341.05154732293,2383.262357122694,light_vehicle,0.9159502758792517,drone-4
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 00:45:00,5786.605189228065,3795.4466571967096,infantry,0.8815357339942212,thermal-3
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 00:45:00,8460.400948521568,5034.547860944809,heavy_vehicle,0.8448903783985977,radar-1
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 00:45:00,8341.367157383287,1299.4998924640822,heavy_vehicle,0.9906463728306296,radar-1
baa06f2e-aadf-488d-8ff8-79130d54d3a2,2023-05-01 01:00:00,5788.11009731255,3824.1695561343518,infantry,0.8789742592756172,drone-4
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 01:00:00,8815.565005269998,9431.393100047757,infantry,0.7123078815170704,radar-1
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 01:00:00,5754.29865532347,9359.478577520902,uav,0.9038496636948854,thermal-3
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 01:00:00,5802.056590026104,3770.7565950654775,civilian,0.7352453409123835,drone-4
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 01:00:00,2692.265056264844,7014.5809568881905,civilian,0.9097874550859637,thermal-3
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 01:00:00,2756.185813530636,6964.993560808558,infantry,0.7277969268132404,radar-1
bd177664-2b9f-4106-b4fd-2440b82c4c2c,2023-05-01 01:00:00,3621.59845430349,1871.8800992498172,heavy_vehicle,0.9517287039523254,thermal-3
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 01:00:00,539.2337819615647,7327.687669410394,infantry,0.9466974206851921,radar-1
ae56af0b-55af-4e09-8c0e-353ceae7ccff,2023-05-01 01:00:00,2759.5883932597308,7034.285822479616,uav,0.8887604435214234,thermal-3
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 01:00:00,2632.205106771143,7078.588450503725,heavy_vehicle,0.9937244630205948,drone-4
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 01:00:00,747.7562586394661,4940.220275155638,light_vehicle,0.9596958157919895,thermal-3
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 01:00:00,2700.971052691531,6965.275371766614,infantry,0.7236582303610641,camera-2
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 01:00:00,728.4195029790727,4979.92180478106,light_vehicle,0.7599076472537579,radar-1
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 01:00:00,5797.662030006594,3780.4186841980154,infantry,0.9568476578082186,camera-2
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 01:00:00,1995.6027692676253,4077.509232111185,light_vehicle,0.7435778315605749,drone-4
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 01:00:00,5771.364506600232,9331.038454278749,civilian,0.8169392869887627,radar-1
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 01:00:00,6754.1304580678,4586.897763808229,infantry,0.7300779925947976,thermal-3
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 01:00:00,9259.02730131917,4010.344515717149,heavy_vehicle,0.8005857293392282,thermal-3
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 01:00:00,9187.496338287034,920.706575509718,heavy_vehicle,0.7827031155382354,camera-2
baa06f2e-aadf-488d-8ff8-79130d54d3a2,2023-05-01 01:15:00,6689.07241007989,4659.217709800625,infantry,0.8015510072429713,thermal-3
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 01:15:00,7602.4141893334745,9732.665564426012,infantry,0.7141137086069067,thermal-3
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 01:15:00,6771.934293757508,4629.85605804826,civilian,0.7489028121538664,radar-1
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 01:15:00,2235.3380115633645,7609.3226452036915,civilian,0.8198022095284658,radar-1
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 01:15:00,2216.7745663462047,7593.267103263937,infantry,0.7559412166285654,camera-2
bd177664-2b9f-4106-b4fd-2440b82c4c2c,2023-05-01 01:15:00,4915.696817408817,267.11719542077526,heavy_vehicle,0.7357914621638619,drone-4
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 01:15:00,394.9801803098328,8158.1961116896855,infantry,0.8781998798017154,radar-1
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 01:15:00,4106.273023692687,4476.478311259663,heavy_vehicle,0.8209833645053548,radar-1
ae56af0b-55af-4e09-8c0e-353ceae7ccff,2023-05-01 01:15:00,2244.5229386087076,7676.117847516562,uav,0.7885805852581448,radar-1
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 01:15:00,2176.6722684524893,7603.665563203409,heavy_vehicle,0.8364465515286931,camera-2
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 01:15:00,1556.5558080552564,7898.707371508281,light_vehicle,0.9051232524340653,thermal-3
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 01:15:00,2226.1497596062486,7659.723686376761,infantry,0.996336554346082,drone-4
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 01:15:00,1544.8343291526412,7963.804128381259,light_vehicle,0.7440220170127364,thermal-3
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 01:15:00,6699.59572327468,4644.7369493735505,infantry,0.7940618341249754,thermal-3
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 01:15:00,1349.8460087876792,5771.756107099676,light_vehicle,0.8801859086118277,camera-2
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 01:15:00,5798.726628976905,9357.014100252145,civilian,0.8411151215690089,camera-2
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 01:15:00,7721.655726907535,5378.348870419748,infantry,0.7021031278581518,radar-1
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 01:15:00,6978.455551159911,2986.141170489489,heavy_vehicle,0.8432221158265463,camera-2
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 01:15:00,6716.359833957354,541.9132585553537,heavy_vehicle,0.7817910455838407,camera-2
baa06f2e-aadf-488d-8ff8-79130d54d3a2,2023-05-01 01:30:00,7675.888187244493,5364.727733763463,infantry,0.9133504404392448,drone-4
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 01:30:00,6478.9246027341105,9184.695538965869,infantry,0.7888797644084268,drone-4
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 01:30:00,6841.593027424597,581.2352272517328,uav,0.9179228500237104,drone-4
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 01:30:00,7782.560794548786,5390.459325909361,civilian,0.9875739934816048,drone-4
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 01:30:00,1778.410966861885,8204.064333519193,civilian,0.7170115460385602,drone-4
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 01:30:00,1841.073613576847,8257.780920846937,infantry,0.859546774653113,camera-2
bd177664-2b9f-4106-b4fd-2440b82c4c2c,2023-05-01 01:30:00,6209.795180514144,2406.1144900913678,heavy_vehicle,0.9675137475406637,camera-2
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 01:30:00,1329.1941425812306,8988.704553968977,infantry,0.9317726741826236,thermal-3
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 01:30:00,6541.7841749799845,3912.3104001239617,heavy_vehicle,0.9755601621580998,camera-2
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 01:30:00,3860.867874749979,9142.805532139075,light_vehicle,0.968620001219257,camera-2
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 01:30:00,1766.9890100076602,8262.760550414414,infantry,0.7239784779633426,drone-4
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 01:30:00,3822.4928849770677,9115.181958849753,light_vehicle,0.9252145075727778,radar-1
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 01:30:00,7695.655814599354,5439.091268180051,infantry,0.7867826366210017,thermal-3
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 01:30:00,4695.294786842984,7466.002982088167,light_vehicle,0.9237693534942614,radar-1
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 01:30:00,6836.842121218684,621.079109024989,civilian,0.9468622802591024,radar-1
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 01:30:00,8689.18099574727,6169.799977031267,infantry,0.8716884814328517,camera-2
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 01:30:00,4860.455576226503,4314.326438508256,heavy_vehicle,0.9187583995846231,radar-1
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 01:30:00,4245.223329627674,163.11994160098925,heavy_vehicle,0.8729737265533938,camera-2
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 01:45:00,5355.435016134747,8636.725513505726,infantry,0.8263673645475489,thermal-3
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 01:45:00,7928.887399525724,9478.050967975632,uav,0.9378016505075639,camera-2
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 01:45:00,8733.62769753534,6116.002506658019,civilian,0.9411719487327768,thermal-3
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 01:45:00,1321.4839221604057,8798.806021834693,civilian,0.9993406513516025,camera-2
bd177664-2b9f-4106-b4fd-2440b82c4c2c,2023-05-01 01:45:00,7503.893543619471,4545.111784761961,heavy_vehicle,0.7396811564403316,thermal-3
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 01:45:00,2263.408104852628,9819.212996248269,infantry,0.8222335536326512,radar-1
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 01:45:00,8977.295326267282,3348.14248898826,heavy_vehicle,0.7744591533989835,drone-4
ae56af0b-55af-4e09-8c0e-353ceae7ccff,2023-05-01 01:45:00,1332.0331310191762,8725.377082667674,uav,0.9109369026696923,drone-4
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 01:45:00,1347.3273366703827,8729.839099677834,heavy_vehicle,0.8728654057739531,camera-2
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 01:45:00,3860.867874749979,9142.805532139075,light_vehicle,0.9768547266783775,camera-2
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 01:45:00,1319.916194958871,8788.169766046829,infantry,0.8089906250657644,thermal-3
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 01:45:00,3923.519877118795,9136.363827755355,light_vehicle,0.9928669110244723,drone-4
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 01:45:00,8637.36290952104,6173.279456541424,infantry,0.7413603687637454,camera-2
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 01:45:00,8040.743564898288,9160.249857076658,light_vehicle,0.8153101907827088,camera-2
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 01:45:00,7923.267202987245,9530.168503722953,civilian,0.9219589394359751,thermal-3
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 01:45:00,2742.455601293095,5642.511706527022,heavy_vehicle,0.7903620593617346,camera-2
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 01:45:00,1774.0868252979935,215.67337535337515,heavy_vehicle,0.7389219627692631,camera-2
baa06f2e-aadf-488d-8ff8-79130d54d3a2,2023-05-01 02:00:00,9655.795305165553,6933.253350504988,infantry,0.8458485435238954,thermal-3
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 02:00:00,4231.945429535383,8088.755488045582,infantry,0.8666572039735674,camera-2
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 02:00:00,9016.18177162685,462.66283679700246,uav,0.83452730627195,drone-4
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 02:00:00,9659.366624861395,6911.820111407123,civilian,0.7648245481554781,thermal-3
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 02:00:00,864.5568774589262,9393.547710150193,civilian,0.8164784837892725,radar-1
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 02:00:00,860.7317751843926,9427.44249518583,infantry,0.8203854308614552,drone-4
bd177664-2b9f-4106-b4fd-2440b82c4c2c,2023-05-01 02:00:00,7503.893543619471,4545.111784761961,heavy_vehicle,0.7991932301106892,drone-4
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 02:00:00,3197.6220671240258,9350.27856147244,infantry,0.9437802643742422,thermal-3
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 02:00:00,8587.193522445421,2783.9745778525585,heavy_vehicle,0.8180112180929721,radar-1
ae56af0b-55af-4e09-8c0e-353ceae7ccff,2023-05-01 02:00:00,944.0179116924194,9401.60986579126,uav,0.7124589869295656,drone-4
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 02:00:00,857.1561195154347,9362.607388766006,heavy_vehicle,0.8187429224819823,thermal-3
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 02:00:00,6165.179941444701,6184.318435786431,light_vehicle,0.8301918145177551,thermal-3
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 02:00:00,936.6972871218758,9423.973878812682,infantry,0.7025091045445901,camera-2
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 02:00:00,6203.356686006134,6148.558376101421,light_vehicle,0.7132050383000054,thermal-3
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 02:00:00,8613.807657046407,9145.503267934851,light_vehicle,0.9192802105789672,camera-2
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 02:00:00,8984.54458583172,495.9457945107675,civilian,0.966129828187237,camera-2
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 02:00:00,9656.706264587006,6961.251083642786,infantry,0.7263190075315074,drone-4
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 02:00:00,624.4556263596869,6970.696974545789,heavy_vehicle,0.8899862142553958,camera-2
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 02:00:00,697.0496790316865,594.4666923077391,heavy_vehicle,0.7797945667149566,thermal-3
baa06f2e-aadf-488d-8ff8-79130d54d3a2,2023-05-01 02:15:00,9622.20055692895,6957.84535701981,infantry,0.7024042866166925,thermal-3
026536f6-c314-4d44-ae4c-4d1a8dbcf792,2023-05-01 02:15:00,3108.4558429360186,7540.785462585438,infantry,0.8635055987263508,radar-1
b17a019e-4d8d-433f-b3d8-65ca6bcb2ef0,2023-05-01 02:15:00,9724.860035827294,9616.90248172751,uav,0.7362049088126771,drone-4
d51637c2-5c28-4ec8-8f83-0acdfdc0fba4,2023-05-01 02:15:00,9686.538427507969,6905.527404754939,civilian,0.9578743321069083,thermal-3
6e2b5ad6-6b51-4936-9ab5-862ee0fd1fd8,2023-05-01 02:15:00,769.0351001654051,9862.560100038214,civilian,0.8759924986447433,camera-2
19fdbb23-ce8a-428b-90c7-afd8afbccf8e,2023-05-01 02:15:00,755.6229435910576,9877.940395303818,infantry,0.8777095573803759,thermal-3
572a4184-841d-4e25-bdba-9283eae08aa6,2023-05-01 02:15:00,4131.836029395423,8519.770119193148,infantry,0.9965309854557562,radar-1
0fdabb6b-9a60-4fc6-a23b-80271040aa9b,2023-05-01 02:15:00,7661.009303468435,461.86717454021573,heavy_vehicle,0.7176106776419895,thermal-3
ae56af0b-55af-4e09-8c0e-353ceae7ccff,2023-05-01 02:15:00,811.0730368621585,9882.64250490327,uav,0.9222339791892266,camera-2
8d318622-0954-4a48-a0cb-6def2a815bf9,2023-05-01 02:15:00,702.0250946401226,9820.938528466164,heavy_vehicle,0.8917283617604057,thermal-3
4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3,2023-05-01 02:15:00,8469.492008139423,3225.8313394337874,light_vehicle,0.742948718439422,thermal-3
a10d46e7-3788-4ee2-a1e9-b698318097c1,2023-05-01 02:15:00,764.2210968066348,9787.782476899161,infantry,0.7405766837819787,drone-4
32e7939e-853a-4fcd-8df5-052936b0303f,2023-05-01 02:15:00,8434.72694783739,3283.368416448271,light_vehicle,0.8824930137298084,radar-1
2099fa3e-1737-434f-8873-16f9a2a8e88f,2023-05-01 02:15:00,9614.05407357261,6923.57982374821,infantry,0.8016899246530523,camera-2
13776caa-8647-4ed9-8cf9-2152cf8082fe,2023-05-01 02:15:00,5268.358878991103,7451.256392946361,light_vehicle,0.906567869037459,drone-4
7dc7bf6e-74f5-4b4c-9868-107e6f682624,2023-05-01 02:15:00,9663.22424422106,9572.871993770073,civilian,0.930217774829472,drone-4
ec240ea2-fe08-4666-a301-d1961779d099,2023-05-01 02:15:00,9375.768466573258,7752.702190254306,infantry,0.8380204113356235,thermal-3
d0bd5f38-4760-4134-82f7-feefe513fd81,2023-05-01 02:15:00,1493.544348573721,8298.882242564556,heavy_vehicle,0.8113082309851579,thermal-3
a4ed3238-dd50-4baf-9bfc-9c10fa360ef8,2023-05-01 02:15:00,3168.1861833613666,973.2600092621033,heavy_vehicle,0.8402472705307166,camera-2
